torch.cos,"arg_0_tensor = torch.rand([5, 5, 5], dtype=torch.float64)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/127.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/128.py,bug
torch.cos,"arg_0_tensor = torch.randint(-64,8,[1026, 512], dtype=torch.int8)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/129.py,bug
torch.cos,"arg_0_tensor = torch.randint(-64,8,[1026, 512], dtype=torch.int8)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/precision-oracle/success/torch.cos/10.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/130.py,bug
torch.cos,"arg_0_tensor = torch.rand([10, 10], dtype=torch.complex128)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/131.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/132.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/133.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/134.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/135.py,bug
torch.cos,"arg_0_tensor = torch.rand([5, 1, 5], dtype=torch.float64)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/136.py,bug
torch.cos,"arg_0_tensor = torch.rand([1065, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/137.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/138.py,bug
torch.cos,"arg_0_tensor = torch.randint(-8192,32,[1026, 512], dtype=torch.int32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/139.py,bug
torch.cos,"arg_0_tensor = torch.randint(-8192,32,[1026, 512], dtype=torch.int32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/precision-oracle/success/torch.cos/11.py,bug
torch.cos,"arg_0_tensor = torch.rand([1, 512], dtype=torch.bfloat16)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/140.py,bug
torch.cos,"arg_0_tensor = torch.rand([1, 512], dtype=torch.bfloat16)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/precision-oracle/success/torch.cos/12.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/141.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/142.py,bug
torch.cos,"arg_0_tensor = torch.rand([3, 5], dtype=torch.float64)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/143.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/144.py,bug
torch.cos,"arg_0_tensor = torch.rand([5], dtype=torch.complex128)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/145.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/146.py,bug
torch.cos,"arg_0_tensor = torch.rand([0, 503], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/147.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/148.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/149.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/150.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/151.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/152.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/153.py,bug
torch.cos,"arg_0_tensor = torch.rand([964], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/154.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/155.py,bug
torch.cos,"arg_0_tensor = torch.rand([1031, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/156.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/157.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/158.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/159.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/160.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/161.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/162.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/163.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/164.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/165.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/166.py,bug
torch.cos,"arg_0_tensor = torch.rand([969, 456], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/167.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/168.py,bug
torch.cos,"arg_0_tensor = torch.rand([5, 5], dtype=torch.float64)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/169.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/170.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/171.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/172.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/173.py,bug
torch.cos,"arg_0_tensor = torch.rand([3], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/174.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/175.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/176.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/177.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/178.py,bug
torch.cos,"arg_0_tensor = torch.rand([4], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/179.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/180.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/181.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/182.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/183.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/184.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/185.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/186.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/187.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/188.py,bug
torch.cos,"arg_0_tensor = torch.rand([5, 5], dtype=torch.float64)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/189.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/190.py,bug
torch.cos,"arg_0_tensor = torch.rand([3], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/191.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/192.py,bug
torch.cos,"arg_0_tensor = torch.rand([1026, 512], dtype=torch.float32)
arg_0 = arg_0_tensor.clone()
","arg_0,","res = torch.cos(arg_1,)
",/media/nimashiri/SSD/testing_results/FreeFuzz/torch/v1.8.0/cuda-oracle/success/torch.cos/193.py,bug
